#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
423055 0.00 0.00 0.00 0.00 158.19 -44.47 31.64 -8.89 1991.40 -559.86 199.14 -55.99
438942 0.00 0.00 0.00 0.00 150.18 -48.23 61.67 -18.54 1488.29 -477.94 347.97 -103.78
459123 0.00 0.00 0.00 0.00 150.18 -48.23 91.71 -28.19 2200.37 -706.62 568.01 -174.44
472773 0.00 0.00 0.00 0.00 150.18 -48.23 121.74 -37.83 1838.81 -590.51 751.89 -233.49
1008157 0.00 0.00 0.00 0.00 117.37 -51.95 145.22 -48.22 1473.07 -651.96 899.19 -298.69
1024093 0.00 0.00 0.00 0.00 134.94 -55.49 140.57 -50.42 -270.30 -128.08 872.16 -311.50
1041296 0.00 0.00 0.00 0.00 143.93 -61.15 139.32 -53.01 -76.28 -157.90 864.54 -327.29
1057671 0.00 0.00 0.00 0.00 151.34 -68.34 139.55 -57.03 14.38 -248.63 865.97 -352.15
1073852 0.00 0.00 0.00 0.00 151.34 -68.34 139.78 -61.06 14.12 -244.01 867.39 -376.55
1090339 0.00 0.00 0.00 0.00 151.34 -68.34 146.58 -64.33 417.36 -201.45 909.12 -396.69
